FECHA,MERV,BVSP,GSPC,NDX,FTSE,GDAXI,FCHI,N225,HSI,SSEC,BSESN,DEXARUS,DEXBZUS,DEXUSUK,DEXUSEU,DEXJPUS,DEXHKUS,DEXCHUS,DOLAR_BLUE
13/05/2010,2280.5,64788,1157.439941,1945.52002,5433.700195,6251.970215,3731.540039,10620.54981,20422.46094,2710.51,17265.86914,3.892,1.7721,1.4659,1.253,92.7,7.7813,6.8278,
14/05/2010,2212.870117,63412,1135.680054,1907.099976,5262.899902,6056.709961,3560.360107,10462.50977,20145.42969,2696.63,16994.59961,3.8925,1.8035,1.4557,1.2363,91.94,7.7822,6.8263,
17/05/2010,2185.919922,62866,1136.939941,1915.449951,5262.5,6066.919922,3543.550049,10235.75977,19715.19922,2559.93,16835.56055,3.9,1.8204,1.4388,1.2395,92.08,7.8018,6.8274,
18/05/2010,2183.22998,60841,1120.800049,1887.060059,5307.299805,6155.930176,3617.320068,10242.63965,19944.93945,2594.78,16875.75977,3.902,1.798,1.4439,1.2183,92.52,7.7969,6.8273,
19/05/2010,2178.399902,59689,1115.050049,1873.420044,5158.100098,5988.669922,3511.669922,10186.83984,19578.98047,2587.81,16408.49023,3.904,1.8498,1.4349,1.2429,91.16,7.7998,6.8269,
20/05/2010,2089.580078,58192,1071.589966,1800.119995,5073.100098,5867.879883,3432.52002,10030.30957,19545.83008,2555.94,16519.67969,3.901,1.8885,1.4344,1.2468,90.07,7.8021,6.8277,
21/05/2010,2123.620117,60259,1087.689941,1822.77002,5062.899902,5829.25,3430.73999,9784.540039,,2583.52,16445.60938,3.9035,1.8499,1.4466,1.2573,90.21,7.803,6.8262,
24/05/2010,,59915,1073.650024,1815.280029,5069.600098,5805.680176,3430.929932,9758.400391,19667.75977,2673.42,16469.55078,3.9013,1.852,1.4437,1.2353,90.49,7.8006,6.8286,
25/05/2010,,59184,1074.030029,1815.680054,4940.700195,5670.040039,3331.290039,9459.889648,18985.5,2622.63,16022.48047,3.897,1.8785,1.4352,1.2365,89.89,7.8008,6.831,
26/05/2010,2061.070068,60190,1067.949951,1796.469971,5038.100098,5758.02002,3408.590088,9522.660156,19196.44922,2625.79,16387.83984,3.906,1.856,1.4401,1.2168,90.28,7.7849,6.8292,
27/05/2010,2176.199951,62092,1103.060059,1862.709961,5195.200195,5937.140137,3525.310059,9639.719727,19431.36914,2655.92,16666.40039,3.909,1.8274,1.4569,1.2369,90.71,7.789,6.8296,
28/05/2010,2168.570068,61947,1089.410034,1852.390015,5188.399902,5946.180176,3515.060059,9762.980469,19766.71094,2655.77,16863.06055,3.9135,1.817,1.4492,1.227,90.81,7.785,6.8305,
31/05/2010,2203.600098,63047,,,,5964.330078,3507.560059,9768.700195,19765.18945,2592.15,16944.63086,3.9135,,,1.2306,,,,
01/06/2010,2175.189941,61841,1070.709961,1835.040039,5163.299805,5981.27002,3503.080078,9711.830078,19496.94922,2568.28,16572.0293,3.9285,1.8235,1.4673,1.2227,91.16,7.7912,6.8275,
02/06/2010,2212.389893,62943,1098.380005,1879.589966,5151.299805,5981.200195,3501.5,9603.240234,19471.80078,2571.42,16741.83984,3.9285,1.8287,1.4641,1.2251,92.21,7.7935,6.8296,
03/06/2010,2239.090088,,1102.829956,1895.660034,5211.200195,6054.629883,3557.340088,9914.19043,19786.71094,2552.66,17022.33008,3.9205,1.817,1.4616,1.2157,92.33,7.7906,6.8283,
04/06/2010,2181.209961,61676,1064.880005,1832.040039,5126,5938.879883,3455.610107,9901.19043,19780.07031,2553.59,17117.68945,3.9265,1.842,1.4493,1.1976,91.83,7.7919,6.8268,
07/06/2010,2168.98999,61183,1050.469971,1798.160034,5069.100098,5904.950195,3413.719971,9520.799805,19378.15039,2511.73,16781.07031,3.924,1.8651,1.4498,1.1915,92,7.8018,6.8322,
08/06/2010,2203.52002,61856,1062,1795.699951,5028.200195,5868.549805,3380.360107,9537.94043,19487.48047,2513.95,16617.09961,3.9165,1.8608,1.4422,1.1975,91.3,7.804,6.8294,
09/06/2010,2217.540039,61479,1055.689941,1778.920044,5085.899902,5984.75,3446.77002,9439.129883,19621.24023,2583.87,16657.89063,3.9165,1.838,1.4585,1.1986,91.54,7.8013,6.8285,
10/06/2010,2261.780029,63049,1086.839966,1830.089966,5132.5,6056.589844,3516.639893,9542.650391,19632.69922,2562.58,16922.08008,3.91,1.814,1.4674,1.2109,91.04,7.7903,6.8305,
11/06/2010,2281.22998,63605,1091.599976,1847.150024,5163.700195,6047.830078,3555.52002,9705.25,19872.38086,2569.94,17064.94922,3.921,1.8045,1.4545,1.2113,91.72,7.7935,6.832,
14/06/2010,2282.51001,63533,1089.630005,1845.47998,5202.100098,6125,3626.040039,9879.849609,20051.91016,,17338.16992,3.928,1.8017,1.477,1.2218,91.8,7.792,6.8323,
15/06/2010,2326.090088,64442,1115.22998,1897.47998,5217.799805,6175.049805,3661.51001,9887.889648,20062.15039,,17412.83008,3.924,1.7902,1.4827,1.2324,91.25,7.7917,6.8323,
16/06/2010,2323.120117,64751,1114.609985,1905.310059,5237.899902,6190.910156,3675.929932,10067.15039,,,17462.86914,3.924,1.7854,1.4838,1.2308,91.39,7.7909,6.8323,
17/06/2010,2314.540039,64541,1116.040039,1910.650024,5253.899902,6223.540039,3683.080078,9999.400391,20138.40039,2560.24,17616.68945,3.925,1.7819,1.4806,1.238,90.92,7.7859,6.829,
18/06/2010,2320.360107,64438,1117.51001,1913.47998,5250.799805,6216.97998,3687.209961,9995.019531,20286.71094,2513.22,17570.82031,3.9253,1.7723,1.4787,1.2387,90.79,7.7823,6.8267,
21/06/2010,,64829,1113.199951,1895.839966,5299.100098,6292.970215,3736.149902,10238.00977,20912.17969,2586.21,17876.55078,3.923,1.7624,1.4826,1.2308,91.18,7.769,6.7968,
22/06/2010,2328.449951,64811,1095.310059,1880.540039,5247,6269.040039,3705.320068,10112.88965,20819.08008,2588.7,17749.68945,3.9265,1.767,1.485,1.2268,90.59,7.7778,6.8127,
23/06/2010,2326.949951,65160,1092.040039,1874.420044,5178.5,6204.52002,3641.790039,9923.700195,20856.60938,2569.87,17755.93945,3.9255,1.787,1.4952,1.2315,89.82,7.7767,6.8124,
24/06/2010,2300.689941,63937,1073.689941,1844.589966,5100.200195,6115.47998,3555.360107,9928.339844,20733.49023,2566.74,17730.24023,3.925,1.7915,1.4986,1.2334,89.4,7.7789,6.8001,
25/06/2010,2318.139893,64824,1076.76001,1838.52002,5046.5,6070.600098,3519.72998,9737.480469,20690.78906,2552.82,17574.5293,3.923,1.782,1.4985,1.2377,89.35,7.7785,6.7911,
28/06/2010,2292.209961,64225,1074.569946,1836,5071.700195,6157.220215,3576.449951,9693.94043,20726.67969,2535.28,17774.25977,3.931,1.7773,1.5098,1.2279,89.23,7.7838,6.796,
29/06/2010,2193.100098,61978,1041.23999,1764.060059,4914.200195,5952.029785,3432.98999,9570.669922,20248.90039,2427.05,17534.08984,3.9325,1.806,1.5081,1.2182,88.39,7.7837,6.7977,
30/06/2010,2185.01001,60936,1030.709961,1739.140015,4916.899902,5965.52002,3442.889893,9382.639648,20128.99023,2398.37,17700.90039,3.9322,1.7941,1.4947,1.2236,88.49,7.7865,6.7815,
01/07/2010,2209.419922,61236,1027.369995,1734.410034,4805.799805,5857.430176,3339.899902,9191.599609,,2373.79,17509.33008,3.93,1.801,1.5126,1.2519,87.42,7.7953,6.7807,
02/07/2010,2217.080078,61430,1022.580017,1728.339966,4838.100098,5834.149902,3348.370117,9203.709961,19905.32031,2382.9,17460.94922,3.9315,1.7765,1.5179,1.2563,87.69,7.7962,6.7709,
05/07/2010,2205.050049,60865,,,4823.5,5816.200195,3332.459961,9266.780273,19842.19922,2363.95,17441.43945,3.9315,,,1.254,,,,
06/07/2010,2210.909912,62065,1028.060059,1734.680054,4965,5940.97998,3423.360107,9338.040039,20084.11914,2409.42,17614.48047,3.931,1.7628,1.518,1.2624,87.55,7.7872,6.7801,
07/07/2010,2265,63284,1060.27002,1789.719971,5014.799805,5992.859863,3483.439941,9279.650391,19857.07031,2421.12,17471.0293,3.934,1.7706,1.5179,1.2635,87.16,7.7897,6.777,
08/07/2010,2289.5,63476,1070.25,1798.310059,5105.5,6035.660156,3538.25,9535.740234,20050.56055,2415.15,17651.73047,3.936,1.7595,1.5157,1.2694,88.44,7.7883,6.7763,
09/07/2010,,,1077.959961,1814.790039,5132.899902,6065.240234,3554.47998,9585.320313,20378.66016,2470.92,17833.53906,3.9358,1.7587,1.5095,1.2637,88.48,7.7736,6.772,
12/07/2010,2288.590088,62960,1078.75,1821.030029,5167,6077.189941,3567.659912,9548.110352,20467.42969,2490.72,17937.19922,3.932,1.7648,1.5016,1.259,88.53,7.771,6.7709,
13/07/2010,2305.139893,63686,1095.339966,1845.030029,5271,6191.129883,3637.76001,9537.230469,20431.06055,2450.29,17985.90039,3.932,1.751,1.5175,1.2728,88.24,7.7732,6.772,
14/07/2010,2309.870117,63479,1095.170044,1853.410034,5253.5,6209.759766,3632.97998,9795.240234,20560.81055,2470.44,17938.16016,3.9345,1.7603,1.5284,1.2741,88.59,7.7699,6.7714,
15/07/2010,2306.949951,63489,1096.47998,1856.23999,5211.299805,6149.359863,3581.820068,9685.530273,20255.61914,2424.3,17909.46094,3.9338,1.7715,1.5376,1.2939,87.41,7.7694,6.7774,
16/07/2010,2283.070068,62339,1064.880005,1803.47998,5158.899902,6040.27002,3500.159912,9408.360352,20250.16016,2424.27,17955.82031,3.9345,1.7858,1.5289,1.2933,86.4,7.7758,6.775,
19/07/2010,2302.97998,63297,1071.25,1819.280029,5148.299805,6009.109863,3486.330078,,20090.94922,2475.42,17928.41992,3.9315,1.7857,1.5222,1.294,86.77,7.7748,6.778,
20/07/2010,2336.419922,64463,1083.47998,1840.670044,5139.5,5967.490234,3468.02002,,20264.58984,2528.73,17878.14063,3.931,1.7789,1.5255,1.2886,87.22,7.7736,6.7781,
21/07/2010,2327.350098,64477,1069.589966,1817.300049,5214.600098,5990.379883,3493.919922,9278.830078,20487.23047,2535.39,17977.23047,3.9315,1.7735,1.5201,1.2757,87.3,7.7739,6.7769,
22/07/2010,2359.72998,65748,1093.670044,1863.099976,5313.799805,6142.149902,3600.570068,9220.879883,20589.69922,2562.41,18113.15039,3.9315,1.7639,1.5283,1.2891,87,7.7739,6.7795,
23/07/2010,2375.199951,66323,1102.660034,1875.380005,5312.600098,6166.339844,3607.050049,9430.959961,20815.33008,2572.03,18130.98047,3.929,1.7618,1.5425,1.2907,87.31,7.7667,6.7803,
26/07/2010,2388.340088,66443,1115.01001,1890.400024,5351.100098,6194.209961,3636.179932,9503.660156,20839.91016,2588.68,18020.05078,3.931,1.768,1.549,1.2995,87.2,7.766,6.7788,
27/07/2010,2387.330078,66674,1113.839966,1888.810059,5365.700195,6207.310059,3666.399902,9496.849609,20973.39063,2575.37,18077.60938,3.931,1.764,1.5538,1.2995,87.88,7.7651,6.7781,
28/07/2010,2374.219971,66808,1106.130005,1872.619995,5319.700195,6178.939941,3670.360107,9753.269531,21091.17969,2633.66,17957.36914,3.933,1.7623,1.5611,1.2993,87.62,7.7657,6.778,
29/07/2010,2405.469971,66954,1101.530029,1860.300049,5314,6134.700195,3651.909912,9696.019531,21093.82031,2648.12,17992,3.937,1.7678,1.5591,1.3079,86.87,7.7656,6.776,
30/07/2010,2394.159912,67515,1101.599976,1864,5258,6147.970215,3643.139893,9537.299805,21029.81055,2637.5,17868.28906,3.941,1.7585,1.5714,1.3048,86.43,7.7672,6.7735,
02/08/2010,2454.790039,68517,1125.859985,1898.98999,5397.100098,6292.129883,3752.030029,9570.30957,21412.78906,2672.52,18081.21094,3.9365,1.746,1.5897,1.3182,86.42,7.7638,6.774,
03/08/2010,2440.969971,67997,1120.459961,1891.810059,5396.5,6307.910156,3747.51001,9694.009766,21457.66016,2627,18114.83008,3.934,1.7568,1.5941,1.3228,85.88,7.7605,6.7728,
04/08/2010,2455.719971,68272,1127.23999,1909.199951,5386.200195,6331.330078,3760.719971,9489.339844,21549.88086,2638.52,18217.43945,3.9333,1.7582,1.5887,1.316,86.26,7.7636,6.772,
05/08/2010,2432.850098,68412,1125.810059,1904.949951,5365.799805,6333.580078,3764.189941,9653.919922,21551.7207,2620.76,18172.83008,3.9315,1.7565,1.586,1.3192,85.83,7.7637,6.7705,
06/08/2010,2425.330078,68095,1121.640015,1902.880005,5332.399902,6259.629883,3716.050049,9642.120117,21678.80078,2658.39,18143.99023,3.931,1.7585,1.5979,1.3285,85.25,7.7629,6.768,
09/08/2010,2427.679932,67862,1127.790039,1915.170044,5410.5,6351.600098,3777.370117,9572.490234,21801.58984,2672.53,18287.5,3.931,1.754,1.5945,1.3235,85.88,7.7613,6.767,
10/08/2010,2402.439941,67223,1121.060059,1899.23999,5376.399902,6286.25,3730.580078,9551.049805,21473.59961,2595.27,18219.99023,3.9335,1.7613,1.5776,1.3178,85.88,7.7638,6.772,
11/08/2010,2349.330078,65790,1089.469971,1845.380005,5245.200195,6154.069824,3628.290039,9292.849609,21294.53906,2607.5,18070.18945,3.9315,1.767,1.5688,1.2833,85.36,7.7662,6.7745,
12/08/2010,2366.48999,65966,1083.609985,1832.170044,5266.100098,6135.169922,3621.070068,9212.589844,21105.71094,2575.47,18073.90039,3.9315,1.7685,1.5573,1.2824,85.83,7.7679,6.7843,
13/08/2010,2367.97998,66264,1079.25,1818.800049,5275.399902,6110.410156,3610.909912,9253.459961,21071.57031,2606.7,18167.0293,3.929,1.7718,1.558,1.2752,86.2,7.7723,6.7957,
16/08/2010,,66702,1079.380005,1821.51001,5276.100098,6110.569824,3597.600098,9196.669922,21112.11914,2661.71,18050.7793,3.9335,1.758,1.5679,1.2826,85.33,7.7723,6.8038,
17/08/2010,,67584,1092.540039,1845.369995,5350.600098,6206.399902,3663.129883,9161.679688,21137.42969,2671.89,18048.84961,3.9315,1.7513,1.5586,1.2881,85.51,7.7699,6.792,
18/08/2010,2466.699951,67638,1094.160034,1850.800049,5302.899902,6186.310059,3647.929932,9240.540039,21022.73047,2666.3,18257.11914,3.9315,1.7513,1.5619,1.2857,85.31,7.7691,6.7911,
19/08/2010,2429.280029,66887,1075.630005,1823,5211.299805,6075.129883,3572.399902,9362.679688,21072.46094,2687.98,18454.93945,3.934,1.7626,1.5612,1.2821,85.27,7.7697,6.7897,
20/08/2010,2438.969971,66677,1071.689941,1825.75,5195.299805,6005.160156,3526.120117,9179.379883,20981.82031,2642.31,18401.82031,3.9375,1.7615,1.5515,1.2708,85.63,7.7759,6.79,
23/08/2010,2368.629883,65982,1067.359985,1808.310059,5234.799805,6010.910156,3553.22998,9116.69043,20889.00977,2639.37,18409.34961,3.9365,1.764,1.5532,1.2658,85.16,7.7747,6.7995,
24/08/2010,2293.290039,65156,1051.869995,1775.27002,5156,5935.439941,3491.110107,8995.139648,20658.71094,2650.31,18311.58984,3.942,1.7622,1.5471,1.2625,84.16,7.7769,6.7966,
25/08/2010,2331.129883,64803,1055.329956,1790.880005,5109.399902,5899.5,3450.189941,8845.389648,20634.98047,2596.58,18179.64063,3.9445,1.768,1.546,1.2658,84.56,7.777,6.7995,
26/08/2010,2321.439941,63867,1047.219971,1769.02002,5155.799805,5912.580078,3475.030029,8906.480469,20612.06055,2603.48,18226.34961,3.9445,1.759,1.5574,1.272,84.61,7.778,6.7998,
27/08/2010,2349.070068,65585,1064.589966,1791.640015,5201.600098,5951.169922,3507.439941,8991.05957,20597.34961,2610.74,17998.41016,3.945,1.7493,1.5528,1.2765,85.1,7.7788,6.7977,
30/08/2010,2307.199951,64261,1048.920044,1772.069946,,5912.410156,3487.01001,9149.259766,20737.2207,2652.66,18032.10938,3.944,1.757,1.5473,1.2664,84.67,7.7787,6.8029,
31/08/2010,2336.889893,65145,1049.329956,1767.430054,5225.200195,5925.220215,3490.790039,8824.05957,20536.49023,2638.8,17971.11914,3.95,1.7529,1.5358,1.2687,84.1,7.7781,6.8069,
01/09/2010,2394.76001,67073,1080.290039,1820.050049,5366.399902,6083.899902,3623.840088,8927.019531,20623.83008,2622.88,18205.86914,3.9425,1.7406,1.5472,1.2812,84.48,7.7738,6.8102,
02/09/2010,2415.919922,66808,1090.099976,1840.579956,5371,6083.850098,3631.429932,9062.839844,20868.91992,2655.78,18238.31055,3.947,1.7339,1.5393,1.2826,84.15,7.7702,6.807,
03/09/2010,2423.219971,66679,1104.51001,1870.310059,5428.200195,6134.620117,3672.199951,9114.129883,20971.5,2655.39,18221.42969,3.9465,1.7238,1.5452,1.2896,84.45,7.7714,6.8014,
06/09/2010,2437.929932,66747,,,5439.200195,6155.040039,3684.72998,9301.320313,21355.76953,2696.25,18560.05078,3.949,,,1.2873,,,,
07/09/2010,2418.75,,1091.839966,1856.5,5407.799805,6117.890137,3643.810059,9226,21401.78906,2698.36,18645.06055,3.946,1.728,1.5315,1.2683,83.75,7.7679,6.7906,
08/09/2010,2419.919922,66407,1098.869995,1880,5429.700195,6164.439941,3677.209961,9024.599609,21088.85938,2695.29,18666.71094,3.946,1.723,1.5513,1.2723,83.85,7.7692,6.794,
09/09/2010,2431.090088,66624,1104.180054,1886.140015,5494.200195,6221.52002,3722.149902,9098.389648,21167.26953,2656.35,18799.66016,3.946,1.7256,1.5448,1.2694,83.83,7.7691,6.782,
10/09/2010,2436.77002,66807,1109.550049,1892.339966,5501.600098,6214.77002,3725.820068,9239.169922,21257.39063,2663.21,,3.9455,1.7183,1.5387,1.268,84.13,7.766,6.769,
13/09/2010,2457.919922,68031,1121.900024,1921.670044,5565.5,6261.680176,3767.149902,9321.820313,21658.34961,2688.32,19208.33008,3.9478,1.7165,1.5466,1.288,83.53,7.7666,6.7595,
14/09/2010,2442.830078,67692,1121.099976,1928.589966,5567.399902,6275.410156,3774.399902,9299.30957,21696.03906,2688.52,19346.96094,3.9465,1.7037,1.5559,1.2996,83.05,7.7657,6.743,
15/09/2010,2439.280029,68107,1125.069946,1939.599976,5555.600098,6261.870117,3755.639893,,21725.64063,2652.5,19502.10938,3.9495,1.7176,1.5641,1.3005,85.63,7.7667,6.738,
16/09/2010,2447.070068,67663,1124.660034,1948.109985,5540.100098,6249.649902,3736.300049,9509.5,21691.44922,2602.47,19417.49023,3.9487,1.7198,1.5612,1.3076,85.72,7.7668,6.725,
17/09/2010,2473.429932,67089,1125.589966,1955.829956,5508.5,6209.759766,3722.02002,9626.089844,21970.85938,2598.69,19594.75,3.949,1.7145,1.5635,1.3048,85.77,7.7646,6.723,
20/09/2010,2533.290039,68190,1142.709961,1989.430054,5602.5,6294.580078,3788.01001,,21977.33984,2588.71,19906.09961,3.953,1.7158,1.5564,1.3066,85.74,7.7634,6.7135,
21/09/2010,2531.679932,67719,1139.780029,1989.109985,5576.200195,6275.97998,3784.399902,9602.110352,22002.58984,2591.55,20001.55078,3.9515,1.7276,1.5551,1.3252,85.36,7.7617,6.7059,
22/09/2010,2531.639893,68325,1134.280029,1982.76001,5551.899902,6208.330078,3735.050049,9566.320313,22047.71094,,19941.7207,3.9515,1.7226,1.5649,1.34,84.37,7.7581,6.7035,
23/09/2010,2522.76001,68794,1124.829956,1982.150024,5547.100098,6184.709961,3710.610107,,,,19861.00977,3.9527,1.7187,1.5723,1.3312,84.32,7.7591,6.7046,
24/09/2010,2577.73999,68196,1148.670044,2023.839966,5598.5,6298.299805,3782.47998,9471.669922,22119.42969,,20045.17969,3.9575,1.7119,1.5829,1.3491,84.24,7.7561,6.7035,
27/09/2010,2600.629883,68816,1142.160034,2010.98999,5573.399902,6278.890137,3766.159912,9603.139648,22340.83984,2627.97,20117.38086,3.9705,1.7089,1.5851,1.3457,84.17,7.7579,6.6911,
28/09/2010,2651.189941,69228,1147.699951,2012.430054,5578.399902,6276.089844,3762.350098,9495.759766,22109.94922,2611.35,20104.85938,3.9725,1.7071,1.5808,1.3582,83.82,7.7578,6.6904,
29/09/2010,2641.409912,69228,1144.72998,2009.079956,5569.299805,6246.919922,3737.120117,9559.379883,22378.66992,2610.68,19956.33984,3.9665,1.7039,1.5812,1.3629,83.61,7.7574,6.6869,
30/09/2010,2643.419922,69430,1141.199951,1998.040039,5548.600098,6229.02002,3715.179932,9369.349609,22358.16992,2655.66,20069.11914,3.961,1.696,1.5731,1.3633,83.53,7.7599,6.6905,
01/10/2010,2652.290039,70229,1146.23999,1996.599976,5592.899902,6211.339844,3692.090088,9404.230469,,,20445.03906,3.961,1.681,1.5829,1.3792,83.3,7.7573,6.6895,
04/10/2010,2624.620117,70385,1137.030029,1975.329956,5556,6134.209961,3649.810059,9381.05957,22618.66016,,20475.73047,3.961,1.6887,1.5849,1.3682,83.33,7.7579,6.6912,
05/10/2010,2666.320068,71283,1160.75,2024.630005,5635.799805,6215.830078,3731.929932,9518.759766,22639.14063,,20407.71094,3.9575,1.6733,1.5915,1.3834,83.17,7.7558,6.6906,
06/10/2010,2661.820068,70541,1159.969971,2006.52002,5681.399902,6270.72998,3764.909912,9691.429688,22880.41016,,20543.08008,3.96,1.6721,1.5903,1.3937,82.8,7.7552,6.6893,
07/10/2010,2641.399902,69918,1158.060059,2011.630005,5662.100098,6276.25,3770.469971,9684.80957,22884.32031,,20315.32031,3.959,1.6798,1.593,1.3927,82.35,7.7527,6.6903,
08/10/2010,2699.48999,70809,1165.150024,2027.030029,5657.600098,6291.669922,3763.179932,9588.879883,22944.17969,2738.74,20250.25977,3.9565,1.6748,1.5951,1.3943,81.86,7.7567,6.671,
11/10/2010,,70946,1165.319946,2026.97998,5672.399902,6309.509766,3768.48999,,23207.31055,2806.94,20339.89063,3.958,,,1.3874,,,,
12/10/2010,2719.709961,,1169.77002,2041.550049,5661.600098,6304.569824,3748.860107,9388.639648,23121.69922,2841.41,20203.33984,3.954,1.6697,1.5799,1.3925,81.74,7.7586,6.6733,
13/10/2010,2729.540039,71675,1178.099976,2057.25,5747.399902,6434.52002,3828.340088,9403.509766,23457.68945,2861.36,20687.88086,3.9515,1.6574,1.5843,1.3963,81.81,7.7599,6.6634,
14/10/2010,2730.550049,71692,1173.810059,2054.51001,5727.200195,6455.27002,3819.169922,9583.509766,23852.16992,2879.64,20497.64063,3.949,1.6633,1.5992,1.4081,81.44,7.7578,6.6505,
15/10/2010,2735.469971,71830,1176.189941,2097.72998,5703.399902,6492.299805,3827.370117,9500.25,23757.63086,2971.16,20125.05078,3.951,1.6576,1.6027,1.3979,81.32,7.7573,6.6397,
18/10/2010,2750.370117,71736,1184.709961,2104.149902,5742.5,6516.629883,3834.5,9498.490234,23469.38086,2955.23,20168.89063,3.951,1.6632,1.5907,1.3948,81.16,7.7569,6.644,
19/10/2010,2727.919922,69864,1165.900024,2069.72998,5703.899902,6490.689941,3807.169922,9539.450195,23763.73047,3001.85,19983.13086,3.955,1.6914,1.5739,1.3735,81.6,7.7595,6.6444,
20/10/2010,2809.399902,70405,1178.170044,2085.75,5728.899902,6524.549805,3828.149902,9381.599609,23556.5,3003.95,19872.15039,3.954,1.6749,1.5857,1.3967,81.14,7.7626,6.6518,
21/10/2010,2820.280029,69652,1180.26001,2090.100098,5757.899902,6611.009766,3878.27002,9376.480469,23649.48047,2983.53,20260.58008,3.957,1.693,1.5753,1.392,81.16,7.7638,6.6502,
22/10/2010,2851.909912,69530,1183.079956,2104.209961,5741.399902,6605.839844,3868.540039,9426.709961,23517.53906,2975.04,20165.85938,3.955,1.6948,1.5677,1.3952,81.48,7.7648,6.6583,
25/10/2010,2916.550049,69580,1185.619995,2113.550049,5752,6639.209961,3870,9401.160156,23627.91016,3051.42,20303.11914,3.955,1.7078,1.5748,1.3966,80.61,7.7578,6.6579,
26/10/2010,2920.439941,70740,1185.640015,2119.050049,5707.299805,6613.799805,3852.659912,9377.379883,23601.24023,3041.54,20221.39063,3.9575,1.7053,1.5871,1.3861,81.28,7.7583,6.6625,
27/10/2010,,70569,1182.449951,2125.879883,5646,6568,3815.77002,9387.030273,23164.58008,2997.05,20005.36914,3.954,1.7164,1.5782,1.3769,81.55,7.7587,6.6805,
28/10/2010,2954.860107,70320,1183.780029,2129.72998,5677.899902,6595.279785,3834.840088,9366.030273,23210.85938,2992.58,19941.03906,3.956,1.7119,1.5945,1.3932,80.99,7.7561,6.6867,
29/10/2010,3007.409912,70673,1183.26001,2124.449951,5675.200195,6601.370117,3833.5,9202.450195,23096.32031,2978.83,20032.33984,3.954,1.6982,1.602,1.395,80.48,7.7515,6.6707,
01/11/2010,3076.899902,71561,1184.380005,2128.419922,5694.600098,6604.859863,3841.110107,9154.719727,23652.93945,3054.02,20355.63086,3.9595,1.7042,1.605,1.3891,80.66,7.7515,6.6892,
02/11/2010,3110.300049,,1193.569946,2151.719971,5757.399902,6654.310059,3865.719971,9159.980469,23671.41992,3045.43,20345.68945,3.9565,1.7033,1.601,1.404,80.8,7.751,6.6775,
03/11/2010,3205.790039,71905,1197.959961,2158.360107,5749,6617.799805,3842.939941,,24144.66992,3030.99,20465.74023,3.9565,1.6985,1.608,1.4145,81.41,7.7504,6.6758,
04/11/2010,3339.969971,72996,1221.060059,2187.800049,5862.799805,6734.689941,3916.780029,9358.780273,24535.63086,3086.94,20893.57031,3.957,1.679,1.6282,1.42,80.61,7.7501,6.6609,
05/11/2010,3352.330078,72607,1225.849976,2186.709961,5875.399902,6754.200195,3916.72998,9625.990234,24876.82031,3129.5,,3.9545,1.6831,1.6211,1.4034,81.35,7.7506,6.655,
08/11/2010,3324.27002,72657,1223.25,2188.939941,5850,6750.5,3913.699951,9732.919922,24964.36914,3159.51,20852.38086,3.963,1.6974,1.615,1.3921,81.14,7.7506,6.6791,
09/11/2010,3305.76001,71679,1213.400024,2176.879883,5875.200195,6787.810059,3945.709961,9694.490234,24710.59961,3135,20932.48047,3.959,1.6987,1.605,1.3779,81.15,7.7508,6.6424,
10/11/2010,3310.969971,71638,1218.709961,2187.73999,5816.899902,6719.839844,3888.449951,9830.519531,24500.60938,3115.36,20875.71094,3.962,1.709,1.6071,1.3784,82.53,7.7505,6.6335,
11/11/2010,3340.649902,71195,1213.540039,2173.110107,5815.200195,6723.410156,3867.350098,9861.459961,24700.30078,3147.74,20589.08984,3.959,,,1.3658,,,,
12/11/2010,3215.47998,70367,1199.209961,2137.949951,5796.899902,6734.609863,3831.120117,9724.80957,24222.58008,2985.43,20156.89063,3.9615,1.72,1.6172,1.3693,82.44,7.7511,6.6368,
15/11/2010,3270.780029,,1197.75,2131.47998,5820.399902,6790.169922,3864.23999,9827.509766,24027.17969,3014.41,20309.68945,3.964,1.7216,1.6064,1.3586,82.9,7.7523,6.6418,
16/11/2010,3122.699951,69192,1178.339966,2093.629883,5681.899902,6663.240234,3762.469971,9797.099609,23693.01953,2894.54,19865.14063,3.969,1.7378,1.5881,1.3493,83.41,7.7543,6.6378,
17/11/2010,3164.399902,69709,1178.589966,2100,5692.600098,6700.069824,3792.350098,9811.660156,23214.46094,2838.86,,3.974,1.7227,1.5941,1.3519,83.15,7.7559,6.6415,
18/11/2010,3251.649902,70781,1196.689941,2134.77002,5768.700195,6832.109863,3867.969971,10013.62988,23637.39063,2865.45,19930.64063,3.969,1.7137,1.601,1.3645,83.64,7.7527,6.633,
19/11/2010,3260.800049,70898,1199.72998,2135.27002,5732.799805,6843.549805,3860.159912,10022.38965,23605.71094,2888.57,19585.43945,3.9715,1.7204,1.5961,1.3687,83.49,7.7536,6.6398,
22/11/2010,,69633,1197.839966,2150.860107,5680.799805,6822.049805,3818.889893,10115.19043,23524.01953,2884.37,19957.58984,3.9695,1.7223,1.5932,1.3626,83.46,7.754,6.6414,
23/11/2010,3201.070068,67953,1180.72998,2116.610107,5581.299805,6705,3724.419922,,22896.14063,2828.28,19691.83984,3.971,1.7378,1.5824,1.3373,82.86,7.7588,6.6433,
